record_id,employee_id,date,scheduled_check_in_date,actual_check_in_date,scheduled_check_out_date,actual_check_out_date,late_minutes,is_late,is_absent,late_or_absent_reason
610,88,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:23:00,2024-11-15 18:00:00,2024-11-15 18:13:00,23,True,False,건강 문제
611,88,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:46:00,2024-11-16 18:00:00,2024-11-16 17:47:00,0,False,False,
612,88,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:23:00,2024-11-17 18:00:00,2024-11-17 17:45:00,23,True,False,교통 체증
613,88,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:51:00,2024-11-18 18:00:00,2024-11-18 17:30:00,0,False,False,
614,88,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,교통 문제
615,88,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:30:00,2024-11-20 18:00:00,2024-11-20 19:00:00,30,True,False,개인 사정
616,88,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:25:00,2024-11-21 18:00:00,2024-11-21 18:21:00,25,True,False,교통 체증
617,89,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:28:00,2024-11-15 18:00:00,2024-11-15 18:11:00,28,True,False,개인 사정
618,89,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:59:00,2024-11-16 18:00:00,2024-11-16 18:29:00,0,False,False,
619,89,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:22:00,2024-11-17 18:00:00,2024-11-17 18:40:00,22,True,False,교통 체증
620,89,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:26:00,2024-11-18 18:00:00,2024-11-18 18:39:00,26,True,False,교통 체증
621,89,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,병가
622,89,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:18:00,2024-11-20 18:00:00,2024-11-20 17:53:00,18,True,False,교통 체증
623,89,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:55:00,2024-11-21 18:00:00,2024-11-21 18:08:00,0,False,False,
624,90,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,교통 문제
625,90,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,가족 행사
626,90,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,가족 행사
627,90,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:56:00,2024-11-18 18:00:00,2024-11-18 18:59:00,0,False,False,
628,90,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:28:00,2024-11-19 18:00:00,2024-11-19 17:38:00,28,True,False,교통 체증
629,90,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:28:00,2024-11-20 18:00:00,2024-11-20 18:17:00,28,True,False,교통 체증
630,90,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:47:00,2024-11-21 18:00:00,2024-11-21 18:30:00,0,False,False,
631,91,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:14:00,2024-11-15 18:00:00,2024-11-15 18:33:00,14,True,False,개인 사정
632,91,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:53:00,2024-11-16 18:00:00,2024-11-16 18:29:00,0,False,False,
633,91,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:55:00,2024-11-17 18:00:00,2024-11-17 18:08:00,0,False,False,
634,91,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:53:00,2024-11-18 18:00:00,2024-11-18 18:21:00,0,False,False,
635,91,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,병가
636,91,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:22:00,2024-11-20 18:00:00,2024-11-20 18:52:00,22,True,False,건강 문제
637,91,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:52:00,2024-11-21 18:00:00,2024-11-21 18:41:00,0,False,False,
638,92,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:12:00,2024-11-15 18:00:00,2024-11-15 17:43:00,12,True,False,건강 문제
639,92,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:14:00,2024-11-16 18:00:00,2024-11-16 17:58:00,14,True,False,교통 체증
640,92,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,기타
641,92,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:30:00,2024-11-18 18:00:00,2024-11-18 18:47:00,30,True,False,개인 사정
642,92,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:47:00,2024-11-19 18:00:00,2024-11-19 17:36:00,0,False,False,
643,92,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:51:00,2024-11-20 18:00:00,2024-11-20 17:48:00,0,False,False,
644,92,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:52:00,2024-11-21 18:00:00,2024-11-21 18:49:00,0,False,False,
645,93,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:05:00,2024-11-15 18:00:00,2024-11-15 17:53:00,5,True,False,교통 체증
646,93,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:28:00,2024-11-16 18:00:00,2024-11-16 18:13:00,28,True,False,개인 사정
647,93,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:27:00,2024-11-17 18:00:00,2024-11-17 18:48:00,27,True,False,교통 체증
648,93,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:00:00,2024-11-18 18:00:00,2024-11-18 18:19:00,0,False,False,
649,93,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:29:00,2024-11-19 18:00:00,2024-11-19 18:40:00,29,True,False,개인 사정
650,93,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,기타
651,93,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:48:00,2024-11-21 18:00:00,2024-11-21 17:58:00,0,False,False,
652,94,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:09:00,2024-11-15 18:00:00,2024-11-15 17:57:00,9,True,False,건강 문제
653,94,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,병가
654,94,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,기타
655,94,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:22:00,2024-11-18 18:00:00,2024-11-18 17:39:00,22,True,False,개인 사정
656,94,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:59:00,2024-11-19 18:00:00,2024-11-19 18:40:00,0,False,False,
657,94,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:01:00,2024-11-20 18:00:00,2024-11-20 18:21:00,1,True,False,교통 체증
658,94,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:18:00,2024-11-21 18:00:00,2024-11-21 18:02:00,18,True,False,개인 사정
659,95,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:56:00,2024-11-15 18:00:00,2024-11-15 18:11:00,0,False,False,
660,95,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:52:00,2024-11-16 18:00:00,2024-11-16 18:33:00,0,False,False,
661,95,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:04:00,2024-11-17 18:00:00,2024-11-17 18:48:00,4,True,False,개인 사정
662,95,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,가족 행사
663,95,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:26:00,2024-11-19 18:00:00,2024-11-19 17:38:00,26,True,False,교통 체증
664,95,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,병가
665,95,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:00:00,2024-11-21 18:00:00,2024-11-21 17:37:00,0,False,False,
666,96,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:06:00,2024-11-15 18:00:00,2024-11-15 18:50:00,6,True,False,교통 체증
667,96,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:22:00,2024-11-16 18:00:00,2024-11-16 18:59:00,22,True,False,교통 체증
668,96,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,병가
669,96,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:50:00,2024-11-18 18:00:00,2024-11-18 18:30:00,0,False,False,
670,96,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:58:00,2024-11-19 18:00:00,2024-11-19 18:49:00,0,False,False,
671,96,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:22:00,2024-11-20 18:00:00,2024-11-20 19:00:00,22,True,False,교통 체증
672,96,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:14:00,2024-11-21 18:00:00,2024-11-21 18:13:00,14,True,False,개인 사정
673,97,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,교통 문제
674,97,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,가족 행사
675,97,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:57:00,2024-11-17 18:00:00,2024-11-17 18:41:00,0,False,False,
676,97,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:30:00,2024-11-18 18:00:00,2024-11-18 17:43:00,30,True,False,개인 사정
677,97,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:49:00,2024-11-19 18:00:00,2024-11-19 18:34:00,0,False,False,
678,97,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:30:00,2024-11-20 18:00:00,2024-11-20 18:53:00,30,True,False,교통 체증
679,97,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:27:00,2024-11-21 18:00:00,2024-11-21 18:07:00,27,True,False,교통 체증
680,98,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:46:00,2024-11-15 18:00:00,2024-11-15 17:40:00,0,False,False,
681,98,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:29:00,2024-11-16 18:00:00,2024-11-16 17:42:00,29,True,False,교통 체증
682,98,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:48:00,2024-11-17 18:00:00,2024-11-17 18:21:00,0,False,False,
683,98,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,기타
684,98,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:13:00,2024-11-19 18:00:00,2024-11-19 18:26:00,13,True,False,교통 체증
685,98,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:25:00,2024-11-20 18:00:00,2024-11-20 18:51:00,25,True,False,건강 문제
686,98,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,교통 문제
687,99,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,가족 행사
688,99,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,가족 행사
689,99,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:58:00,2024-11-17 18:00:00,2024-11-17 17:58:00,0,False,False,
690,99,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:20:00,2024-11-18 18:00:00,2024-11-18 18:07:00,20,True,False,교통 체증
691,99,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,병가
692,99,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:10:00,2024-11-20 18:00:00,2024-11-20 17:34:00,10,True,False,건강 문제
693,99,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,교통 문제
694,100,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:17:00,2024-11-15 18:00:00,2024-11-15 17:48:00,17,True,False,개인 사정
695,100,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,기타
696,100,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:29:00,2024-11-17 18:00:00,2024-11-17 18:49:00,29,True,False,건강 문제
697,100,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:58:00,2024-11-18 18:00:00,2024-11-18 18:58:00,0,False,False,
698,100,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:04:00,2024-11-19 18:00:00,2024-11-19 18:30:00,4,True,False,교통 체증
699,100,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,병가
700,100,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:02:00,2024-11-21 18:00:00,2024-11-21 18:19:00,2,True,False,교통 체증
701,101,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:05:00,2024-11-15 18:00:00,2024-11-15 18:58:00,5,True,False,교통 체증
702,101,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:22:00,2024-11-16 18:00:00,2024-11-16 18:07:00,22,True,False,교통 체증
703,101,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,병가
704,101,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:05:00,2024-11-18 18:00:00,2024-11-18 18:14:00,5,True,False,건강 문제
705,101,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:28:00,2024-11-19 18:00:00,2024-11-19 18:40:00,28,True,False,건강 문제
706,101,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,병가
707,101,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:52:00,2024-11-21 18:00:00,2024-11-21 17:58:00,0,False,False,
708,102,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:59:00,2024-11-15 18:00:00,2024-11-15 18:46:00,0,False,False,
709,102,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:47:00,2024-11-16 18:00:00,2024-11-16 17:31:00,0,False,False,
710,102,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:13:00,2024-11-17 18:00:00,2024-11-17 18:44:00,13,True,False,교통 체증
711,102,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,기타
712,102,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,병가
713,102,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:11:00,2024-11-20 18:00:00,2024-11-20 17:47:00,11,True,False,건강 문제
714,102,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:58:00,2024-11-21 18:00:00,2024-11-21 18:58:00,0,False,False,
715,103,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:05:00,2024-11-15 18:00:00,2024-11-15 18:04:00,5,True,False,건강 문제
716,103,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:01:00,2024-11-16 18:00:00,2024-11-16 18:56:00,1,True,False,개인 사정
717,103,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,교통 문제
718,103,2024-11-18,2024-11-18 09:00:00,2024-11-18 08:54:00,2024-11-18 18:00:00,2024-11-18 19:00:00,0,False,False,
719,103,2024-11-19,2024-11-19 09:00:00,,2024-11-19 18:00:00,,0,False,True,병가
720,103,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:03:00,2024-11-20 18:00:00,2024-11-20 17:56:00,3,True,False,교통 체증
721,103,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:03:00,2024-11-21 18:00:00,2024-11-21 18:02:00,3,True,False,교통 체증
722,104,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:24:00,2024-11-15 18:00:00,2024-11-15 17:47:00,24,True,False,개인 사정
723,104,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:16:00,2024-11-16 18:00:00,2024-11-16 18:08:00,16,True,False,교통 체증
724,104,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,병가
725,104,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:29:00,2024-11-18 18:00:00,2024-11-18 18:14:00,29,True,False,건강 문제
726,104,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:30:00,2024-11-19 18:00:00,2024-11-19 17:30:00,30,True,False,개인 사정
727,104,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:00:00,2024-11-20 18:00:00,2024-11-20 18:59:00,0,False,False,
728,104,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:07:00,2024-11-21 18:00:00,2024-11-21 18:44:00,7,True,False,교통 체증
729,105,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,가족 행사
730,105,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:09:00,2024-11-16 18:00:00,2024-11-16 18:10:00,9,True,False,개인 사정
731,105,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:28:00,2024-11-17 18:00:00,2024-11-17 17:53:00,28,True,False,교통 체증
732,105,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,기타
733,105,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:12:00,2024-11-19 18:00:00,2024-11-19 18:26:00,12,True,False,교통 체증
734,105,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:50:00,2024-11-20 18:00:00,2024-11-20 17:32:00,0,False,False,
735,105,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,교통 문제
736,106,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:06:00,2024-11-15 18:00:00,2024-11-15 18:51:00,6,True,False,교통 체증
737,106,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:30:00,2024-11-16 18:00:00,2024-11-16 17:45:00,30,True,False,건강 문제
738,106,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:29:00,2024-11-17 18:00:00,2024-11-17 18:08:00,29,True,False,교통 체증
739,106,2024-11-18,2024-11-18 09:00:00,,2024-11-18 18:00:00,,0,False,True,가족 행사
740,106,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:17:00,2024-11-19 18:00:00,2024-11-19 18:56:00,17,True,False,건강 문제
741,106,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,병가
742,106,2024-11-21,2024-11-21 09:00:00,,2024-11-21 18:00:00,,0,False,True,가족 행사
743,107,2024-11-15,2024-11-15 09:00:00,2024-11-15 08:50:00,2024-11-15 18:00:00,2024-11-15 17:49:00,0,False,False,
744,107,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,기타
745,107,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:10:00,2024-11-17 18:00:00,2024-11-17 18:57:00,10,True,False,교통 체증
746,107,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:15:00,2024-11-18 18:00:00,2024-11-18 18:41:00,15,True,False,교통 체증
747,107,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:45:00,2024-11-19 18:00:00,2024-11-19 18:05:00,0,False,False,
748,107,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,교통 문제
749,107,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:56:00,2024-11-21 18:00:00,2024-11-21 17:52:00,0,False,False,
750,108,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:08:00,2024-11-15 18:00:00,2024-11-15 17:36:00,8,True,False,건강 문제
751,108,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:52:00,2024-11-16 18:00:00,2024-11-16 18:51:00,0,False,False,
752,108,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,기타
753,108,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:27:00,2024-11-18 18:00:00,2024-11-18 18:54:00,27,True,False,개인 사정
754,108,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:22:00,2024-11-19 18:00:00,2024-11-19 17:31:00,22,True,False,건강 문제
755,108,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:47:00,2024-11-20 18:00:00,2024-11-20 17:51:00,0,False,False,
756,108,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:53:00,2024-11-21 18:00:00,2024-11-21 17:39:00,0,False,False,
757,109,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:15:00,2024-11-15 18:00:00,2024-11-15 18:51:00,15,True,False,개인 사정
758,109,2024-11-16,2024-11-16 09:00:00,,2024-11-16 18:00:00,,0,False,True,기타
759,109,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:54:00,2024-11-17 18:00:00,2024-11-17 17:43:00,0,False,False,
760,109,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:02:00,2024-11-18 18:00:00,2024-11-18 17:58:00,2,True,False,교통 체증
761,109,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:02:00,2024-11-19 18:00:00,2024-11-19 18:48:00,2,True,False,건강 문제
762,109,2024-11-20,2024-11-20 09:00:00,,2024-11-20 18:00:00,,0,False,True,가족 행사
763,109,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:16:00,2024-11-21 18:00:00,2024-11-21 18:20:00,16,True,False,건강 문제
764,110,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:14:00,2024-11-15 18:00:00,2024-11-15 17:32:00,14,True,False,개인 사정
765,110,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:29:00,2024-11-16 18:00:00,2024-11-16 18:11:00,29,True,False,건강 문제
766,110,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:01:00,2024-11-17 18:00:00,2024-11-17 17:37:00,1,True,False,교통 체증
767,110,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:23:00,2024-11-18 18:00:00,2024-11-18 17:44:00,23,True,False,개인 사정
768,110,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:58:00,2024-11-19 18:00:00,2024-11-19 17:57:00,0,False,False,
769,110,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:21:00,2024-11-20 18:00:00,2024-11-20 18:16:00,21,True,False,건강 문제
770,110,2024-11-21,2024-11-21 09:00:00,2024-11-21 08:58:00,2024-11-21 18:00:00,2024-11-21 18:42:00,0,False,False,
771,111,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:26:00,2024-11-15 18:00:00,2024-11-15 17:56:00,26,True,False,건강 문제
772,111,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:13:00,2024-11-16 18:00:00,2024-11-16 18:26:00,13,True,False,교통 체증
773,111,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:57:00,2024-11-17 18:00:00,2024-11-17 17:44:00,0,False,False,
774,111,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:02:00,2024-11-18 18:00:00,2024-11-18 18:40:00,2,True,False,교통 체증
775,111,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:17:00,2024-11-19 18:00:00,2024-11-19 18:45:00,17,True,False,교통 체증
776,111,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:25:00,2024-11-20 18:00:00,2024-11-20 18:04:00,25,True,False,교통 체증
777,111,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:16:00,2024-11-21 18:00:00,2024-11-21 18:59:00,16,True,False,건강 문제
778,112,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:11:00,2024-11-15 18:00:00,2024-11-15 18:10:00,11,True,False,건강 문제
779,112,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:54:00,2024-11-16 18:00:00,2024-11-16 18:25:00,0,False,False,
780,112,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,교통 문제
781,112,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:26:00,2024-11-18 18:00:00,2024-11-18 17:40:00,26,True,False,건강 문제
782,112,2024-11-19,2024-11-19 09:00:00,2024-11-19 08:51:00,2024-11-19 18:00:00,2024-11-19 18:42:00,0,False,False,
783,112,2024-11-20,2024-11-20 09:00:00,2024-11-20 08:50:00,2024-11-20 18:00:00,2024-11-20 17:46:00,0,False,False,
784,112,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:29:00,2024-11-21 18:00:00,2024-11-21 17:34:00,29,True,False,교통 체증
785,113,2024-11-15,2024-11-15 09:00:00,2024-11-15 09:04:00,2024-11-15 18:00:00,2024-11-15 17:33:00,4,True,False,개인 사정
786,113,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:22:00,2024-11-16 18:00:00,2024-11-16 17:55:00,22,True,False,개인 사정
787,113,2024-11-17,2024-11-17 09:00:00,2024-11-17 08:48:00,2024-11-17 18:00:00,2024-11-17 17:48:00,0,False,False,
788,113,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:00:00,2024-11-18 18:00:00,2024-11-18 18:44:00,0,False,False,
789,113,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:04:00,2024-11-19 18:00:00,2024-11-19 17:37:00,4,True,False,교통 체증
790,113,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:00:00,2024-11-20 18:00:00,2024-11-20 18:49:00,0,False,False,
791,113,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:14:00,2024-11-21 18:00:00,2024-11-21 18:38:00,14,True,False,건강 문제
792,114,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,병가
793,114,2024-11-16,2024-11-16 09:00:00,2024-11-16 09:01:00,2024-11-16 18:00:00,2024-11-16 18:18:00,1,True,False,건강 문제
794,114,2024-11-17,2024-11-17 09:00:00,,2024-11-17 18:00:00,,0,False,True,교통 문제
795,114,2024-11-18,2024-11-18 09:00:00,2024-11-18 09:16:00,2024-11-18 18:00:00,2024-11-18 18:11:00,16,True,False,교통 체증
796,114,2024-11-19,2024-11-19 09:00:00,2024-11-19 09:29:00,2024-11-19 18:00:00,2024-11-19 17:54:00,29,True,False,교통 체증
797,114,2024-11-20,2024-11-20 09:00:00,2024-11-20 09:29:00,2024-11-20 18:00:00,2024-11-20 18:38:00,29,True,False,건강 문제
798,114,2024-11-21,2024-11-21 09:00:00,2024-11-21 09:05:00,2024-11-21 18:00:00,2024-11-21 18:17:00,5,True,False,개인 사정
799,115,2024-11-15,2024-11-15 09:00:00,,2024-11-15 18:00:00,,0,False,True,병가
800,115,2024-11-16,2024-11-16 09:00:00,2024-11-16 08:58:00,2024-11-16 18:00:00,2024-11-16 18:42:00,0,False,False,
801,115,2024-11-17,2024-11-17 09:00:00,2024-11-17 09:30:00,2024-11-17 18:00:00,2024-11-17 17:55:00,30,True,False,개인 사정
